ID,Name,Equipment,BodyPart,Target,Synergist,URL
1908,Standing Toe Down Hamstring Stretch,Body weight,Thighs,,
1909,Standing Toe Up Hamstring Stretch,Body weight,Thighs,,
1910,Standing Leg Up Hamstring Stretch,Body weight,Thighs,,
1911,Raised Leg Knee Flexor Stretch,Body weight,Thighs,,
1912,Standing High Leg Bent Knee Hamstring Stretch,Body weight,Thighs,,
1913,Kneeling Toe Up Hamstring Stretch,Body weight,Thighs,,
1914,Seated Knee Flexor And Hip Adductor Stretch,Body weight,Thighs,,
1915,Seated Knee Flexor Stretch,Body weight,Thighs,"Gastrocnemius, Gluteus Maximus, Hamstrings",Soleus
1916,Standing Reach Down Hamstring Stretch,Body weight,Thighs,"Erector Spinae, Gastrocnemius, Gluteus Maximus, Hamstrings",Soleus
1917,Standing Reach Down Hamstring Crossed Legs Stretch,Body weight,Thighs,,
1918,Seated Hip External Rotator And Hip Extensor Stretch,Body weight,Hips,,
1919,Seated Hip Stretch With Opposite Leg From Behind,Body weight,Hips,"Erector Spinae, Gastrocnemius, Gluteus Maximus, Gluteus Medius, Hamstrings",Soleus
1920,Plantar Flexion Stretch,Body weight,Hips,,
1921,Recumbent Knee Flexor Stretch,Body weight,Thighs,,
1922,Recumbent Knee Flexor Stretch With Towel,Body weight,Thighs,,
1923,Assisted Lying Hamstring Stretch,Assisted,Thighs,,
1924,Standing Toe Up Calf Stretch,Body weight,Calves,,
1925,Single Heel Drop Calf Stretch,Body weight,Calves,,
1926,Plantar Flexor And Foot Everter Stretch,Body weight,Calves,,
1927,Plantar Flexor And Foot Inverter Stretch,Body weight,Calves,,
1928,Tibial Flexion Stretch On Wall Bar,Body weight,Calves,,
1929,Tibial Stretch With Semi Flexed Knee,Body weight,Calves,,
1930,Crouching Heel Back Calf Stretch,Body weight,Calves,,
1931,Hip And Knee Flexion Squatting Stretch,Body weight,Hips,,
1932,Assisted Lying Hip Stretch In Supine Position,Body weight,Hips,,
1933,Seated Knee Up Rotation Stretch,Body weight,Hips,,
1934,Seated Knee Up Extended Rotation Stretch,Body weight,Hips,,
1935,Lying Cross Over Knee Pull Up Stretch,Body weight,Hips,,
1936,Lying Cross Over Knee Pull Down Stretch,Body weight,Hips,,
1937,Seated Bent Knee To Chest Buttock Stretch,Body weight,Hips,Gluteus Maximus,Hamstrings
1938,Seated Hip Stretch With Slightly Bent Leg,Body weight,Hips,,
1939,Recumbent Hip External Rotator And Hip Extensor Stretch,Body weight,Hips,,
1940,Sitting Foot To Chest Buttocks Stretch,Body weight,Hips,,
1941,Standing Hip Adduction Stretch,Body weight,Hips,,
1942,Standing Iliotibial Stretch,Body weight,Hips,,
1943,Pigeon Hip Stretch,Body weight,Hips,,
1944,Hip External Rotator Stretch,Body weight,Thighs,,
1945,Lying Leg Tuck Hip Stretch,Body weight,Thighs,,
1946,Standing Leg Tuck Hip Stretch,Body weight,Hips,,
1947,Standing Outer Hip Stretch,Body weight,Hips,,
1948,Sitting Rotational Hip Stretch,Body weight,Hips,,
1949,Standing Hip Flexor Stretch,Body weight,Thighs,,
1950,Flexion And Extension Hip Stretch,Body weight,Hips,"Gluteus Maximus, Hamstrings, Iliopsoas, Quadriceps",
1951,Sitting One Leg External Stretch,Body weight,Hips,,
1952,Assisted One Leg Extension,Body weight,Hips,,
1953,Supported One Leg Standing Hip Flexor And Knee Extensor Stretch,Body weight,Thighs,,
1954,Quadriceps Stretch On Box,Body weight,Thighs,,
1955,Single Lean Back Quadriceps Stretch,Body weight,Thighs,,
1956,Double Lean Back Quadriceps Stretch,Body weight,Thighs,,
1957,Standing Shin Stretch,Body weight,Calves,,
1958,Standing Toe Extensor Stretch,Body weight,Calves,,
1959,Raised Foot Shin Stretch,Body weight,Calves,,
1960,Double Kneeling Shin Stretch,Body weight,Calves,,
1961,Squatting Toe Stretch,Body weight,Calves,,
1962,Seated Toe Extensor Stretch,Body weight,Calves,,
1963,Seated Toe Extensor And Foot Everter Stretch,Body weight,Calves,,
1964,Seated Toe Extensor And Foot Inverter Stretch,Body weight,Calves,,
1965,Seated Toe Flexor Stretch,Body weight,Calves,,
1966,Seated Toe Flexor And Foot Everter Stretch,Body weight,Calves,,
1967,Seated Toe Flexor And Foot Inverter Stretch,Body weight,Calves,,
1968,Standing Toe Flexor Stretch,Body weight,Calves,,
1969,Mobilization Of Ankle Stretch,Body weight,Calves,,
1970,Standing Upright Shoulders Stretch,Body weight,Shoulders,,
1971,Reverse Shoulder Stretch,Body weight,Shoulders,,
1972,Sitting Shoulders Stretch On Bench,Body weight,Shoulders,,
1973,Assisted Sitting Reverse Shoulder Stretch,Assisted,Shoulders,,
1974,Standing Reverse Shoulder Stretch,Body weight,Shoulders,,
1975,Seated Shoulder Flexor Depresor Retractor Stretch,Body weight,Shoulders,,
1976,One Arm Shoulder Flexor Stretch,Body weight,Shoulders,,
1977,Adduction Of Arm In Back Stretch,Body weight,Back,,
1978,Shoulder Extensor Adductor And Retractor Stretch,Body weight,Shoulders,,
1979,Shoulder Adductor Elevator And Protractor Stretch,Body weight,Shoulders,,
1980,Across Chest Shoulder Stretch,Body weight,Shoulders,,
1981,Bent Arm Shoulder Stretch,Body weight,Shoulders,,
1982,Rotation Shoulder Stretch,Body weight,Shoulders,,
1983,Reaching Up Shoulder Stretch,Body weight,Back,,
1984,Rotator Cuff Stretch,Body weight,Back,,
1985,Elbow Out Rotator Stretch,Body weight,Shoulders,,
1986,Arm Up Rotator Stretch,Body weight,Shoulders,,
1987,Arm Down Rotator Stretch,Body weight,Shoulders,,
1988,Kneeling One Arm Cross Body Stretch,Body weight,Shoulders,,
1989,Depression In Parallel Bars Stretch,Body weight,Back,,
1990,External Shoulder Rotation Stretch,Body weight,Shoulders,,
1991,Internal Shoulder Rotation Stretch,Body weight,Shoulders,,
1992,Sled Full Hack Squat,Sled machine,Thighs,,
1993,Abductor pollicis longus,,Forearms,,
1994,Adductor Brevis,,Hips,,
1995,Adductor Longus,,Hips,,
1996,Adductor Magnus,,Hips,,
1997,Biceps Brachii,,Upper Arms,,
1998,Biceps femoris Long head,,Thighs,,
1999,Biceps femoris Short head,,Thighs,,
2000,Brachialis,,Upper Arms,,
2001,Brachioradialis,,Forearms,,
2002,Deltoid,,Shoulders,,
2003,Extensor carpi ulnaris,,Forearms,,
2004,Extensor digiti minimi,,Forearms,,
2005,Extensor digitorum longus,,Calves,,
2006,Extensor digitorum,,Forearms,,
2007,Extensor pollicis brevis,,Forearms,,
2008,Flexor carpi radialis,,Forearms,,
2009,Flexor carpi ulnaris,,Forearms,,
2010,Flexor digitorum superficialis,,Forearms,,
2011,Flexor pollicis longus,,Forearms,,
2012,Gastrocnemius,,Calves,,
2013,Gemellius interior,,Hips,,
2014,Gemellius superior,,Hips,,
2015,Gluteus maximus,,Hips,,
2016,Gluteus Medius,,Hips,,
2017,Gluteus minimus,,Hips,,
2018,Gracilis,,Thighs,,
2019,Hamstrings,,Thighs,,
2020,Iliacus,,Hips,,
2021,Iliocostalis,,Back,,
2022,Infraspinatus,,Back,,
2023,Latissimus Dorsi,,Back,,
2024,Levator scapulae,,Back,,
2025,Longissimus,,Back,,
2026,Oblique,,Waist,,
2027,Obturator internus,,Hips,,
2028,Omohyoid,,Neck,,
2029,Palmaris longus,,Forearms,,
2030,Pectineus,,Hips,,
2031,Pectoralis Major Calvicular,,Chest,,
2032,Pectoralis Major,,Chest,,
2033,Pectoralis Major Sternal Head,,Chest,,
2034,Pectoralis minor,,Chest,,
2035,Peroneus brevis,,Calves,,
2036,Peroneus longus,,Calves,,
2037,Piriformis,,Hips,,
2038,Pronator quadratus,,Forearms,,
2039,Pronator teres,,Forearms,,
2040,Psoas major,,Hips,,
2041,Quadratus femoris,,Hips,,
2042,Quadriceps,,Thighs,,
2043,Rectus Abdominis,,Waist,,
2044,Rectus Femoris,,Thighs,,
2045,Rhomboid Major,,Back,,
2046,Rhomboid,,Back,,
2047,Rhomboid Minor,,Back,,
2048,Sartorius,,Thighs,,
2049,Semimembranosus,,Thighs,,
2050,Semispinalis capitis,,Back,,
2051,Semitendinosus,,Thighs,,
2052,Serratus Anterior,,Chest,,
2053,Serratus Posterior,,Back,,
2054,Soleus,,Calves,,
2055,Splenius capitis,,Back,,
2056,Sternocleidomastoid,,Neck,,
2057,Sternohyoid,,Neck,,
2058,Supraspinatus,,Shoulders,,
2059,Tensor Fasciae Latae,,Hips,,
2060,Teres Major,,Back,,
2061,Teres Minor,,Back,,
2062,Tibialis anterior,,Calves,,
2063,Tibialis posterior,,Calves,,
2064,Trapezius,,Back,,
2065,Triceps brachii Lateral head,,Upper Arms,,
2066,Triceps brachii Long head,,Upper Arms,,
2067,Triceps brachii,,Upper Arms,,
2068,Triceps brachii Medial head,,Upper Arms,,
2069,Vastus Lateralis,,Thighs,,
2070,Vastus Medialis,,Thighs,,
2071,Single Leg Hip Thrusts,Body weight,Hips,,
2072,Hip Thrusts,Body weight,Hips,,
2073,Abductors,,Hips,,
2074,Diaphragm,,Waist,,
2075,Erector Spinae,,Back,,
2076,Hip flexors,,Hips,,
2077,Intercostal,,Chest,,
2078,Internal obliques,,Waist,,
2079,Multifidus,,Back,,
2080,Psoas minor,,Hips,,
2081,Quadratus Lumborum,,Hips,,
2082,Rotator Cuff,,Shoulders,,
2083,Spinalis,,Back,,
2084,Subscapularis,,Shoulders,,
2085,Transversus abdominus,,Waist,,
2086,Vastus intermedius,,Thighs,,
2087,Shoulder Adductor Protractor And Elevator Stretch,Body weight,Shoulders,,
2088,Shoulder Stretch With Towel Behind The Back,Body weight,Shoulders,,
2089,Finger Stretch,Body weight,,,
2090,Palms Out Forearm Stretch,Body weight,Forearms,,
2091,Fingers Down Forearm Stretch,Body weight,Forearms,,
2092,Wall Flexors Stretch,Body weight,Forearms,,
2093,Seated Wrist Ulnar Deviator And Flexor Stretch,Body weight,Forearms,,
2094,Thumb Stretch,Body weight,Forearms,,
2095,Finger Extension Stretch,Body weight,Forearms,,
2096,Flexion Finger Stretch,Body weight,Forearms,,
2097,Separation Finger Stretch,Body weight,Forearms,,
2098,Adduction Hand With Elbow Extended Stretch,Body weight,Forearms,,
2099,Recumbent Hip External Rotator And Hip Extensor Stretch (Crossed Leg),Body weight,Hips,,
2100,Seated Quadriceps Stretch,Body weight,Thighs,,
2101,Front Cross Over Shin Stretch,Body weight,Calves,,
2102,Sitting Toe Pull Calf Stretch,Body weight,Calves,,
2103,Separation Between Fingers Stretch,Body weight,Calves,,
2104,Leaning Heel Back Achilles Stretch,Body weight,Calves,,
2105,Lower Trunk Flexor Stretch,Body weight,Waist,,
2106,Cat Stretch (Version 2),Body weight,"Hips, Waist",,
2107,Cow Stretch,Body weight,"Hips, Waist",,
2108,Standing Lean Back Stomach Stretch,Body weight,Waist,,
2109,Kneeling Abdominal Stretch,Body weight,Waist,,
2110,Standing Abs Rotation Stretch,Body weight,Waist,,
2111,Rotating Stomach Stretch,Body weight,Waist,,
2112,Hip Extension Supported From Back,Body weight,"Back, Waist",,
2113,Standing Lower Trunk Lateral Flexor Stretch,Body weight,Back,,
2114,Seated Lower Trunk Lateral Flexor Stretch,Body weight,Waist,,
2115,Hip Extension On Knees,Body weight,"Back, Hips, Waist",,
2116,Lying Knee Roll Over Stretch,Body weight,"Hips, Waist",,
2117,Standing Lateral Side Stretch,Body weight,Waist,,
2118,Sitting Lateral Side Stretch,Body weight,Waist,,
2119,Standing Side Stretch,Body weight,"Back, Waist",,
2120,Standing Side Stretch With Stick,Body weight,"Back, Waist",,
2121,Lateral Bend Lying Down,Body weight,"Back, Waist",,
2122,Assisted Side Bent,"Assisted, Body weight","Back, Waist",,
2123,Assisted Obliques Stretch,"Assisted, Body weight","Back, Waist",,
2124,Lateral Bend On Floor By Kneeing,Body weight,Waist,,
2125,Lateral Stretch On Floor Lying Down,Body weight,Waist,,
2133,Farmers walk,Dumbbell,Thighs,,
2135,Weighted Front Plank,Weighted,Waist,,
2136,Dumbbell Cuban Press (version 2),Dumbbell,Shoulders,,
2137,Dumbbell Arnold Press,Dumbbell,Shoulders,,
2138,Stationary Bike Run (version 3),Leverage machine,Thighs,,
2139,Hands bike,Leverage machine,,,
2140,Walk Wave Machine,Leverage machine,Thighs,,
2141,Walk Elliptical Cross Trainer,Leverage machine,Thighs,,
2142,Ski Ergometer,Leverage machine,,,
2143,Dumbbell Standing Around World,Dumbbell,Shoulders,,
2144,Cable Seated Chest Press,Cable,Chest,,
2145,Hip Thrusts (Female),Body weight,Hips,,
2146,Lever Hip Thrust,Leverage machine,Hips,Gluteus Maximus,"Adductor Magnus, Hamstrings, Quadriceps"
2147,Lever Hip Thrust With Resistance Band,"Leverage machine, Resistance Band",Hips,Gluteus Maximus,"Hamstrings, Quadriceps"
2148,Lever Single Leg Hip Thrust,Leverage machine,Hips,Gluteus Maximus,"Hamstrings, Quadriceps"
2149,Resistance Band Bent Leg Kickback (Kneeling),Resistance Band,Hips,Gluteus Maximus,Hamstrings
2150,Resistance Band Clam,Resistance Band,Hips,Gluteus Medius,Tensor Fasciae Latae
2151,Resistance Band External Rotation,Resistance Band,Back,Teres Minor ,"Deltoid Posterior, Teres Major"
2152,Resistance Band Front Plank With Kicked Leg,Resistance Band,"Hips, Waist","Gluteus Maximus, Serratus Anterior","Deltoid Anterior, Hamstrings, Obliques, Quadriceps, Serratus Anterior, Tensor Fasciae Latae"
2153,Resistance Band Full Squat,"Barbell, Resistance Band","Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
2154,Resistance Band Glute Bridge,Resistance Band,Hips,Gluteus Maximus,"Hamstrings, Quadriceps"
2155,Resistance Band Kneeling Side Plank,Resistance Band,Hips,Gluteus Medius,"Obliques, Tensor Fasciae Latae"
2156,Resistance Band Leg Kickback,Resistance Band,Hips,Gluteus Maximus,Hamstrings
2157,Resistance Band Lying Leg Raise,Resistance Band,Hips,Gluteus Medius,Tensor Fasciae Latae
2158,Resistance Band One Leg Glute Bridge With Straight Leg,Resistance Band,Hips,Gluteus Maximus,"Hamstrings, Quadriceps"
2159,Resistance Band One Leg Glute Bridge,Resistance Band,Hips,Gluteus Maximus,"Hamstrings, Quadriceps"
2160,Resistance Band One Leg Kickback (Bent Position),Resistance Band,Hips,Gluteus Maximus,Hamstrings
2161,Resistance Band One Leg Kickback,Resistance Band,Hips,Gluteus Maximus,Hamstrings
2162,Resistance Band Plank March,Resistance Band,Thighs,Hamstrings,"Gluteus Maximus, Iliopsoas, Quadriceps"
2163,Resistance Band Reverse Hyperextension,Resistance Band,Hips,Gluteus Maximus,Hamstrings
2164,Resistance Band Side Plank,Resistance Band,"Hips, Waist","Gluteus Medius, Obliques",Tensor Fasciae Latae
2165,Resistance Band Side Walk,Resistance Band,,,
2166,Resistance Band Supine Hip Bridge March,Resistance Band,"Hips, Thighs","Gluteus Maximus, Hamstrings",Quadriceps
2186,EZ Barbell Decline Triceps Extension,EZ Barbell,Upper Arms,Triceps Brachii,
2187,Barbell Reverse Close-grip Bench Press,Barbell,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
2188,Dumbbell Seated Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
2189,Dumbbells Seated Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
2190,Measurement (male),,,,
2191,Measurement (female),,,,
2192,Elliptical Machine Walk,Leverage machine,,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Deltoid Lateral, Deltoid Posterior , Gluteus Maximus, Hamstrings, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Serratus Ante",
2193,Bicycle Recline Walk,Leverage machine,Cardio,,
2196,Run (female),Body weight,,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Iliopsoas, Obliques, Pectineous, Quadriceps, Sartorius, Soleus",
2197,Run on Treadmill (female),Leverage machine,,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Iliopsoas, Obliques, Pectineous, Quadriceps, Sartorius, Soleus, Tensor Fasciae Latae",
2200,Roll Hip Thrust,Roll,Hips,"Gluteus Maximus, Hamstrings",Quadriceps
2201,Roll Recumbent Hip External Rotator and Hip Extensor Stretch (Crossed Leg),Roll,Hips,"Gluteus Maximus, Hamstrings","Gluteus Medius, Tensor Fasciae Latae"
2202,Roll Hip Stretch,Roll,Hips,Gluteus Medius,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gracilis, Pectineous, Tensor Fasciae Latae"
2203,Roll Seated Shoulder Flexor Depresor Retractor,Roll,Chest,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",Latissimus Dorsi
2204,Roll Body Saw,Roll,Waist,"Deltoid Anterior, Rectus Abdominis","Latissimus Dorsi, Serratus Anterior, Teres Major"
2205,Roll Hip Lat Stretch,Roll,"Back, Hips","Gluteus Maximus, Gluteus Medius, Latissimus Dorsi",Tensor Fasciae Latae
2206,Roll Reverse Crunch,Roll,Waist,"Iliopsoas, Rectus Abdominis","Obliques, Tensor Fasciae Latae"
2207,Roll Side Lat Stretch,Roll,Back,Latissimus Dorsi,Serratus Anterior
2208,Roll Back Stretch,Roll,Back,"Erector Spinae, Latissimus Dorsi","Gluteus Maximus, Serratus Anterior"
2209,Roll Seated Single Leg Shoulder Flexor Depresor Retractor,Roll,Chest,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",Latissimus Dorsi
2210,Dumbbell Standing Calf Raise (female),Dumbbell,Calves,,
2211,Lever Standing Calf Raise (female),Leverage machine,Calves,,
2212,Sled Calf Press On Leg Press (female),Sled machine,Calves,,
2213,Barbell Romanian Deadlift (female),Barbell,"Hips, Thighs",,
2214,Barbell Deadlift (female),Barbell,"Hips, Thighs",,
2215,Barbell Good Morning (female),Barbell,Hips,,
2216,Barbell Hip Thrust (female),Barbell,Hips,Gluteus Maximus,Hamstrings
2217,Dumbbell Bench Squat (female),Dumbbell,"Hips, Thighs",,
2218,Dumbbell Lunge (female),Dumbbell,"Hips, Thighs",,
2219,Dumbbell Rear Lunge (female),Dumbbell,"Hips, Thighs",,
2220,Dumbbell Squat (female),Dumbbell,"Hips, Thighs",,
2221,Dumbbell Step Up (female),Dumbbell,"Hips, Thighs",,
2222,Dumbbell Romanian Deadlift (female),Dumbbell,Hips,"Erector Spinae, Gluteus Maximus","Hamstrings, Quadriceps, Soleus"
2223,Lever Lying Leg Curl (female),Leverage machine,Thighs,,
2224,Sled 45 degrees Leg Press (female),Sled machine,"Hips, Thighs",,
2225,Barbell Bench Squat (female),Barbell,"Hips, Thighs",,
2226,Barbell Rear Lunge (female),Barbell,"Hips, Thighs",,
2227,Barbell Single Leg Split Squat (female),Barbell,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
2228,Barbell Lateral Lunge (female),Barbell,"Hips, Thighs",,
2229,Barbell Upright Row (female),Barbell,Shoulders,,
2230,Cable Front Raise (female),Cable,Shoulders,,
2231,Cable One Arm Lateral Raise (female),Cable,Shoulders,,
2232,Cable Upright Row (female),Cable,Shoulders,,
2233,Dumbbell Front Raise (female),Dumbbell,Shoulders,,
2234,Dumbbell Standing Lateral Raise (female),Dumbbell,Shoulders,,
2235,Dumbbell Seated Front Raise (female),Dumbbell,Shoulders,,
2236,Dumbbell Seated Lateral Raise (female),Dumbbell,Shoulders,,
2237,Dumbbell Seated Shoulder Press (female),Dumbbell,Shoulders,,
2238,EZ Barbell Curl (female),EZ Barbell,Upper Arms,,
2239,Dumbbell Hammer Curl (female),Dumbbell,Upper Arms,,
2240,Dumbbell Seated Curl (female),Dumbbell,Upper Arms,,
2241,Dumbbell Straight Arm Pullover (female),Dumbbell,Back,,
2242,Barbell Bent Over Row (female),Barbell,Back,,
2243,Cable Pulldown (female),Cable,Back,,
2244,Cable High Row (kneeling rope attachment) (female),Cable,Shoulders,,
2245,Cable Seated Row (female),Cable,Back,,
2246,Lever Seated Row (female),Leverage machine,Back,,
2247,Cable Bar Lateral Pulldown (female),Cable,Back,,
2248,Cable Overhead Triceps Extension (rope attachment) (female),Cable,Upper Arms,,
2249,Cable Triceps Pushdown (V bar) (female),Cable,Upper Arms,,
2250,Lever Seated Dip (female),Leverage machine,Upper Arms,,
2251,Dumbbell Lying Triceps Extension (female),Dumbbell,Upper Arms,,
2252,Cable Low Fly (female),Cable,Chest,,
2253,Dumbbell Fly (female),Dumbbell,Chest,,
2254,Dumbbell Bench Press (female),Dumbbell,Chest,,
2255,Lever Seated Fly (female),Leverage machine,Chest,,
2256,Lever Leg Extension (female),Leverage machine,Thighs,Quadriceps,
2257,Lever Seated Leg Curl (female),Leverage machine,Thighs,Hamstrings,"Gastrocnemius, Sartorius"
2258,Walking,Body weight,,"Adductor Magnus, Gastrocnemius, Hamstrings, Quadriceps, Sartorius, Soleus",
2259,Walking on Treadmill,Leverage machine,,"Adductor Magnus, Gastrocnemius, Hamstrings, Quadriceps, Sartorius, Soleus",
2260,Walking on Treadmill (female),Leverage machine,,"Adductor Magnus, Gastrocnemius, Hamstrings, Quadriceps, Sartorius, Soleus",
2261,Walking (female),Body weight,,"Adductor Magnus, Gastrocnemius, Hamstrings, Quadriceps, Sartorius",
